first_name	cnt
Richildis	1
Richilla	2
Richitta	1
Ridolf	1
Riechard	1
Riedrich Werner	1
Riedt	1
Rigitta Gisela	1
Rigo	2
Rigobert	2
Rigoberta	1
Ringa	1
Ris	1
Rita	105
Rita   	6
Rita Anna	6
Rita Anna Maria	1
Rita Elfriede	2
Rita Elisabeth	2
Rita Elisabeth Maria	1
Rita Erika	1
Rita Franziska	1
Rita Frzka	2
Rita Gabriela	1
Rita Hedwig	1
Rita Johanna	3
Rita Josefa	1
Rita Josepha	3
Rita Juliana	1
Rita Juliane	2
Rita Katharine	1
Rita Magdalena	1
Rita Mar.	1
Rita Margarethe	2
Rita Maria	17
Rita Maria Anna	1
Rita Maria Franziska	1
Rita Maria Gabriele	1
Rita Notburga	2
Rita Rosa	1
Rita Thekla	1
Rita Theresia	11
Rita Theresia 	1
Rita Wilhelmine	1
Ritta Franziska	1
Rmagd	1
Rmar	1
Ro.	1
Roa	1
Rob.	2
Robana	1
Rober Jos.	2
Robert	394
Robert   	2
Robert Adolf	1
Robert Adolph	1
Robert Alexander	2
Robert Alois	2
Robert Andreas	1
Robert Anton	2
Robert Christian	1
Robert Christoph	1
Robert Ernst	1
Robert Erwin	1
Robert Eugen	1
Robert Fanz	1
Robert Ferd. Eduard	2
Robert Ferdinand	1
Robert Franz	6
Robert Friedrich	1
Robert Georg	6
Robert Günter	1
Robert Günther	2
Robert Hans	1
Robert Harrald	1
Robert Heinrich	1
Robert Heribert Maria	1
Robert Hubert	1
Robert Joh.	1
Robert Johann	4
Robert Johannes	4
Robert Josef	3
Robert Joseph	2
Robert Joseph Alois	2
Robert Karl	1
Robert Karl Heinrich	1
Robert Kurt Florian	1
Robert L.	1
Robert Ladislaus	1
Robert Leonhard	1
Robert Ludw.	1
Robert Mathias	1
Robert Matthäus	1
Robert Maximilian	1
Robert Michael Heinrich	1
Robert Paul	1
Robert Raymund	1
Robert Rudolf	1
Robert Stefan	1
Robert Werner	1
Robert Willibald	1
Robert Wolfg. Manf.	1
Rochaus	1
Rochus	74
Rochus Erasmus	1
Rod	2
Roderich	2
Rodina	1
Rodolf Frz.	1
Roger	1
Rohram	1
Roi	1
Roiner	1
Roland	40
Roland   	1
Roland Adam	3
Roland Adolf	1
Roland Albert	1
Roland Alois	1
Roland Arthur	1
Roland Bernd	2
Roland Bernhard	3
Roland Christian	1
Roland Edmund	1
Roland Erich	1
Roland Ernst	2
Roland Ernst Jakob	1
Roland Franz	2
Roland Franz Bernhard	1
Roland Franz Xaver	1
Roland Georg	2
Roland Johann	1
Roland Josef	5
Roland Julius	1
Roland Ludwig 	1
Roland Michael	1
Roland Rainer	1
Roland Rudolf	1
Roland Siegfried	2
Roland Thomas	1
Roland Tobias	1
Roland Volker	1
Rolande	1
Rolata	1
Rolf	3
Rolf Adalbert	1
Rolf Christian	2
Rolf Dieter	2
Rolf Diether	1
Rolf Georg	1
Rolf Gerhard	2
Rolf Günther	1
Rolf Ludwig	1
Rolf Wilhelm	1
Roman	245
Roman  	8
Roman   	1
Roman Andreas	1
Roman Anton	1
Roman Franz Xaver	1
Roman Georg	1
Roman Gustav	1
Roman Johann	2
Roman Jos.	1
Roman Josef	1
Roman Joseph	2
Roman Karl	1
Roman Leo	1
Roman Max	1
Roman Oliver	1
Roman Patrick	1
Roman Philipp	1
Roman Theodor	1
Romana	11
Romana Julia Maria	1
Romana Maria	1
Romanus	14
Romanus Adamus	1
Romanus Kaspar	1
Romuald	15
Romualdus	2
Ronald	3
Ronina	1
Ronisa	1
Ronnaldus	1
Rop	1
Ropert	1
Ros	1
Rós	1
Ros.	413
Ros. 	5
Ros. Cresz.	1
Rosa	8046
Rosa-Maria	1
Rosa 	30
Rosa  	114
Rosa   	24
Rosa Aemilia	1
Rosa Agnes	3
Rosa Alice Theresia	1
Rosa Aloisia	2
Rosa Aloysia	1
Rosa Amalia	1
Rosa Anna	8
Rosa Anna Maria	3
Rosa Anna Maria Johanna	1
Rosa Antonia	2
Rosa Antonie Maria	1
Rosa Augusta	3
Rosa Babette	1
Rosa Barbara	1
Rosa Berta Amalia	1
Rosa Berta Amalie	1
Rosa Bertha	3
Rosa Brunnhilde	1
Rosa Cäcil. Barb.	1
Rosa Carolina	1
Rosa Christine	1
Rosa Crescenz	2
Rosa de Lima	7
Rosa Eleonora	1
Rosa Elfr.	1
Rosa Elisabeth	9
Rosa Ernestine	1
Rosa Eva	1
Rosa Franziska	5
Rosa Frieda	1
Rosa Frieda Franziska	1
Rosa Friederika	1
Rosa Gerlinde	1
Rosa Hedwig	2
Rosa Hermine	1
Rosa Herta	1
Rosa Hildegard	1
Rosa Hildegard Maria	1
Rosa Isabella	1
Rosa Johanna	1
Rosa Josef	1
Rosa Josefa	1
Rosa Josepha	1
Rosa K.	2
Rosa Karolina	9
Rosa Karolina Maria	1
Rosa Karoline	1
Rosa Kath.	5
Rosa Kath. 	1
Rosa Kathar.	1
Rosa Katharina	12
Rosa Katharina Aloysia	1
Rosa Kathr.	3
Rosa Klara	3
Rosa Klothilde	1
Rosa Kordula	1
Rosa Korona	2
Rosa Kreszentia	1
Rosa Kreszenz	2
Rosa Lima	1
Rosa Limana	4
Rosa Lina	4
Rosa M.	7
Rosa Mar.	1
Rosa Mar. Kar.	1
Rosa Mar. Ther.	1
Rosa Margaretha	3
Rosa Maria	205
Rosa Maria Amalia	1
Rosa Maria Angelika	1
Rosa Maria Anna	1
Rosa Maria Anna Johanna	1
Rosa Maria Barbara	2
Rosa Maria Elisabeth	1
Rosa Maria Gisela	1
Rosa Maria Josefine	1
Rosa Maria Kreszenz Johanna	2
Rosa Maria Mag.	1
Rosa Maria Magdalena	1
Rosa Maria Margareta	1
Rosa Maria Paula	1
Rosa Maria Theresia	2
Rosa Marianne	1
Rosa Mathilde	4
Rosa Monika	1
Rosa Pauline	2
Rosa Philomene	1
Rosa Regina	1
Rosa Stefana	1
Rosa Susanna	1
Rosa Thea.	1
Rosa Thekla Julianna	1
Rosa Ther.	2
Rosa Theres	3
Rosa Theresia	22
Rosa Theresia 	1
Rosa Thersia	2
Rosa u.Anna	1
Rosa u.Linna	1
Rosa v.	1
Rosa v. L. Maria	1
Rosa v. Lima	24
Rosa v. Lima 	1
Rosa v. Lima   	2
Rosa v. Lima Maria	1
Rosa v. Lima Ther. 	1
Rosa v. Lima Theresia	1
Rosa Veronika	1
Rosa von B.	1
Rosa von Lima	179
Rosa von Lind	1
Rosa Walburga	1
Rosa Wilhelmine	1
Rosa, A. M.	2
Rosabella	1
Rosabuche	1
Rosal.	25
Rosal. 	1
Rosal. Franziska	1
Rosali	18
Rosali.	1
Rosalia	6132
Rosalia 	2
Rosalia   	4
Rosalia Agnes	1
Rosalia Aloisia	1
Rosalia Anna	2
Rosalia Anna Maria	3
Rosalia Antonia	2
Rosalia Apolonia	1
Rosalia B.	1
Rosalia Barbara	1
Rosalia Elisabeth	2
Rosalia Franziska	3
Rosalia Irmgard	1
Rosalia Johanna	1
Rosalia Karoline	1
Rosalia Katharina	1
Rosalia Klara	1
Rosalia Leokadia	1
Rosalia Magdalena	2
Rosalia Marg. 	1
Rosalia Margaritha	1
Rosalia Maria	3
Rosalia Maria Theresia	1
Rosalia Maria Wilhelmine	2
Rosalia Mathilde	1
Rosalia Sybilla	1
Rosalia Thekla	2
Rosalia Theresia	4
Rosalia Ursula	1
Rosalie	323
Rosalie 	7
Rosalie Kath.	1
Rosalie Susanne	2
Rosalie Walburg. 	1
Rosalin	4
Rosalina	5
Rosalinde	7
Rosaline	2
Rosalo	1
Rosamaria	2
Rosamarie	1
Rosamund	2
Rosamunda	93
Rosamunde	79
Rosamunde Ottilie	2
Rosanna	7
Rosarka Lydia	1
Rosarlina	1
Rose	3
Rose Maria	1
Rosel	2
Roselies Anita	1
Roselinde	1
Rosemarie	75
Rosemarie Anita	2
Rosemarie Frieda	2
Rosemarie Josepha	1
Rosemarie Silke	1
Rosena	1
Rosi	3
Rosia	2
Rosian	2
Rosiana	1
Rosie	1
Rosilia	1
Rosimunda	4
Rosimunde	1
Rosina	23890
Rosina 	7
Rosina   	16
Rosina    	1
Rosina Adelheid	3
Rosina Agatha	2
Rosina Agnes	1
Rosina Aloisia	1
Rosina Amalia	1
Rosina Anna	6
Rosina Antonia	1
Rosina Barbara	1
Rosina Bertha	2
Rosina Carolina	1
Rosina Christa	1
Rosina Crescenz	1
Rosina Creszenz	2
Rosina Dorothea	1
Rosina Elisabeth	3
Rosina Elisabeth Therese	1
Rosina Eva	2
Rosina Franz	1
Rosina Franziska	5
Rosina Friederika	3
Rosina Josefa	1
Rosina Josepha	3
Rosina Juliana	2
Rosina Karolina	3
Rosina Kath. 	1
Rosina Kathar.	1
Rosina Katharina	7
Rosina Klara	1
Rosina Ludmilla	1
Rosina Magd. 	1
Rosina Magdalena	1
Rosina Mar.	1
Rosina Maria	11
Rosina Martha	1
Rosina Mathilde	1
Rosina mit ihrem Kind	1
Rosina Ottilia	1
Rosina Rosa	1
Rosina Rosalia	1
Rosina Susanna	1
Rosina Thekla	1
Rosina Ther.	1
Rosina Theres	1
Rosina Therese Elisabeth	1
Rosina Theresia	6
Rosina Theresie	1
Rosina Walburga	4
Rosinarosi	1
Rosine	38
Rosine 	2
Rosinna	1
Rosita	4
Rosita Juliane	1
Rosita Marg.	1
Rositta	1
Rosl	1
Rosla	1
Roslia	3
Rosman	1
Rosmaria	2
Rosmarie	38
Rosmarie 	1
Rosmarie Luise	1
Rosmarie Mathilde	1
Roßina	1
Rosw. 	1
Roswitha	97
Roswitha   	2
Roswitha Anna	3
Roswitha Edeltraud	1
Roswitha Elisabeth	1
Roswitha Else	1
Roswitha Hedwig	1
Roswitha Irene	1
Roswitha Josepha	1
Roswitha Juli.	1
Roswitha Juliane	1
Roswitha Luzia	1
Roswitha Mar.	2
Roswitha Margit	1
Roswitha Maria	10
Roswitha Regina	1
Roswitha Renate	1
Roswitha Sieglinde	1
Roswitha Susanna	1
Roswitha Theresia	2
Roswitha Victoria Maria	1
Roth	1
Rotraud	2
Rowin	1
Rowita Elfriede	1
Rozina	1
Rphil	1
Rther	2
Rubert	45
Ruberth	1
Rubertus	1
Rud.	12
Rud. 	8
Rud. Alois	1
Rud. Hugo	1
Rud. Jos.	1
Rud. Max	1
Rud. Otto	1
Rud. Siegfr.	1
Rud. Walter	2
Rudi	1
Rüdiger	2
Rüdiger Jakob	1
Rüdiger Volker	1
Rüdiger Wilhelm	1
Rudof 	1
Rudold	1
Rudolf	1825
Rudolf 	8
Rudolf  	10
Rudolf   	30
Rudolf  Wolfgang	1
Rudolf Adam	3
Rudolf Adolf Horst	2
Rudolf Ägidius	1
Rudolf Albert	2
Rudolf Alexander	3
Rudolf Alois	4
Rudolf Alphons	1
Rudolf And.	1
Rudolf Andreas	1
Rudolf Anton	4
Rudolf August	2
Rudolf Benedikt	2
Rudolf Carl	1
Rudolf Christian	1
Rudolf Christoph	1
Rudolf Conrad	1
Rudolf Dietmar	1
Rudolf Eduard	1
Rudolf Ernst	2
Rudolf Ernst Gotthardt	1
Rudolf Erwin	1
Rudolf Eugen	2
Rudolf Ferdinand	5
Rudolf Franz	8
Rudolf Franz Georg	1
Rudolf Franz Helmut	1
Rudolf Franz Joseph	1
Rudolf Franz Seraph	2
Rudolf Franz Xaver	1
Rudolf Friedrich	5
Rudolf G. J. 	1
Rudolf Georg	13
Rudolf Georg Kajetan	1
Rudolf Gg.	1
Rudolf Gottfried	1
Rudolf Gustav	1
Rudolf Hans	1
Rudolf Hans Jos.	1
Rudolf Heinrich	3
Rudolf Helm.	1
Rudolf Helmut	2
Rudolf Herbert	2
Rudolf Herm.	1
Rudolf Hermann	4
Rudolf Hugo	1
Rudolf Ignaz	2
Rudolf Jakob	2
Rudolf Jcob	1
Rudolf Joh.	4
Rudolf Johann	6
Rudolf Johann Bapt.	1
Rudolf Johann Ev.	1
Rudolf Johann Evangelist	1
Rudolf Jos.	6
Rudolf Josef	22
Rudolf Josef Heinrich	1
Rudolf Joseph	7
Rudolf Julius	1
Rudolf Karl	10
Rudolf Karl Johann	1
Rudolf Karl Lor.	1
Rudolf Klaus	1
Rudolf Konrad	3
Rudolf Lorenz	1
Rudolf Lorenz Richard	1
Rudolf Ludw.	1
Rudolf Ludwig	4
Rudolf Ludwig Josef	1
Rudolf Manfred	2
Rudolf Markus	2
Rudolf Mart.	2
Rudolf Martin	2
Rudolf Matth.	1
Rudolf Max	4
Rudolf Max Friedr.	1
Rudolf Maximilian	1
Rudolf Mich.	1
Rudolf Michael	7
Rudolf Nepomuk	1
Rudolf Otto	2
Rudolf Paul	1
Rudolf Peter	4
Rudolf Peter Rupert	1
Rudolf Richard	2
Rudolf Sebastian	1
Rudolf Siegfried	1
Rudolf Simon	1
Rudolf Stephan Anton	1
Rudolf Theodor Otto	1
Rudolf Urban	1
Rudolf Vinzenz	1
Rudolf Walter	1
Rudolf Walter Maria	1
Rudolf Walther	1
Rudolf Wilhelm	3
Rudolf Willibald	2
Rudolfin	1
Rudolfina	1
Rudolfine	7
Rudolfus	1
Rudolph	383
Rudolph 	1
Rudolph   	3
Rudolph Ägidius	1
Rudolph Andr. Jos. 	1
Rudolph Ant. 	1
Rudolph Anton	1
Rudolph August	1
Rudolph Baptist	1
Rudolph Benedikt	2
Rudolph Eug. 	1
Rudolph Franz Josef	1
Rudolph Franz Seraph	1
Rudolph Friedrich	1
Rudolph Georg	2
Rudolph Jacob	1
Rudolph Joh.	1
Rudolph Jos.	1
Rudolph Joseph	3
Rudolph Karl	2
Rudolph Ludwig Georg	2
Rudolph Max	1
Rudolph Michael	1
Rudolph Otto	1
Rudolph Paul	1
Rudolph Rupert	1
Rudolphine	2
Rudolphus	3
Rudolphus Franciscus Xaverius	1
Rudulf	1
Ruedolphus	1
Rueperth	1
Ruepertus	1
Rueprecht	1
Rufina	6
Rufinus	1
Rühard	1
Ruhardus	1
Ruipol	1
Ruland Michael	1
Ruo	1
Rup.	13
Rupens	1
Ruperd	1
Rupert	3268
Rupert 	2
Rupert  	16
Rupert Adolf	1
Rupert Alfons	1
Rupert Anton	1
Rupert aug. 	1
Rupert August	1
Rupert Augustus	1
Rupert Christian	1
Rupert Emanuel	1
Rupert Franz	1
Rupert Fritz	1
Rupert Heinrich	1
Rupert Ignatz	1
Rupert Joh.	1
Rupert Johann	1
Rupert Josef	2
Rupert Joseph	2
Rupert Karl	2
Rupert Konrad	2
Rupert Maria	1
Rupert Martin	1
Rupert Max	1
Rupert Thomas	1
Rupert Werner	1
Rupert Wilhelm	2
Rupert Wolfg. 	1
Ruperth	1
Rupertus	36
Rupger	1
Ruppert	49
Ruppertus	1
Rupprecht	12
Ruprecht	91
Rusana	1
Rusina	2
Rußtina	1
Rusu	1
Rut.	2
Ruth	17
Ruth Anna Martha	1
Ruth Brigitta	1
Ruth Cäcilia	1
Ruth Dorothea	1
Ruth Elisab.	1
Ruth Elisabeth Maria	1
Ruth Ella Mariane	1
Ruth Erika	1
Ruth Frieda	2
Ruth Johanna Marie	2
Ruth Maria	1
Ruth Melanie	1
Ruth Ottilie	1
Ruth Regine	1
Ruth Rosemarie	1
Rv	1
Rymund	2
S.	11
S. 	1
Sä	1
Sab,	1
Sab.	30
Sab. Ludowika	2
Sabald	1
Sabas	3
Sabeth.	1
Sabina	3271
Sabina 	5
Sabina   	2
Sabina Anna	2
Sabina Barbara	1
Sabina Christa	1
Sabina Irmgard	1
Sabina Josepha Marie Theresia	1
Sabina Maria	2
Sabina Maria Ludowika	1
Sabina Sophia	1
Sabina Therese	1
Sabina Theresia	4
Sabina Walb.	1
Sabine	152
Sabine Alexandra	1
Sabine Andrea	1
Sabine Anita	1
Sabine Christine	1
Sabine Claudia	1
Sabine Doris	1
Sabine Edith	1
Sabine Elfriede	1
Sabine Elisabeth	2
Sabine Erika	1
Sabine Felicitas	1
Sabine Gerlinde	1
Sabine Gerlinde Edith	1
Sabine Iris Christine	2
Sabine Irmengard	1
Sabine Manuela	1
Sabine Maria	6
Sabine Monika	1
Sabine Renate	1
Sabine Rosa	1
Sabine Roswitha	1
Sabine Susanne	1
Sabine Wilhelmine	1
Sabinga	1
Sabinus	2
Sabrina	22
Sabrina Alexandra	1
Sabrina Antonia	1
Sabrina Beate	1
Sabrina Carolin	2
Sabrina Denise	1
Sabrina Eva Sieglinde	1
Sabrina Julia	1
Sabrina Maria	1
Sabrina Sonja	1
Sahra Maria	1
Saina	1
Sal.	6
Saleme	1
Sales	102
Salesia	2
Salesius	1
Saletius	1
Saliama	1
Salina	4
Sallome	1
Saloma	1
Salomä	84
Saloman	1
Salome	4633
Salome 	1
Salome mit Kind	1
Salomea	6
Salomen	1
Salomena	1
Salomie	1
Salomin	1
Salomo	1
Salomon	67
Salomon  	1
Salomona	1
Salomonea	3
Salone	1
Salonia	1
Salonna	1
Salonne	9
Salverius	1
Sam.	1
Samantha Maria	1
Sameragant	1
Samodi	1
Samson	2
Samuel	73
Samuel 	1
Samuel Erasmus	1
Samuel Sebastian	1
Sandor	2
Sandra	25
Sandra Andrea	2
Sandra Angelika	1
Sandra Birgit	1
Sandra Brigitte	2
Sandra Denise	1
Sandra Elisabeth	2
Sandra Erna	1
Sandra Jasmin	1
Sandra Johanna	1
Sandra Luisa	1
Sandra Maria	11
Sandra Marina	1
Sandra Michaela	1
Sandra Sabine	1
Sandra Simone	1
Sandro	1
Sandro Walter	1
Sanine	1
Saol	2
Saop	1
Sara	261
Sara  	4
Sara Claudia	1
Sara Euphrosina	1
Sara Margar.	1
Sara Maria Theresia	1
Sara Theresia	1
Sarah	27
Sarah Bianca	1
Sarah Christina	1
Sarah Magdalena	1
Sarah Michaela	1
Sarah Sophie	1
Sarra	1
Sascha	2
Sascha Benjamin	1
Sascha Mario	1
Sascha Rouven	1
Saskia	1
Saskia Anna	1
Saskia Maria	1
Saskia Maria Alexa	1
Saspa	1
Sates	1
Saturius	1
Saturnin	2
Saturnius	1
Saturnus	1
Saulus	2
Saveria	1
Sax	1
Sbaina	1
Sbastian	1
Schalota Maria Anna	1
Schärmfeld	1
Schmid	1
Schol.	2
Scholaßtika	1
Scholast.	1
Scholastica	3
Scholastika	84
Scholastika Theresia	1
Scholustik	1
Schornberger	1
Schr	1
Schreiner	1
Schwertl	1
Sdlber	1
Se. Dominikus	1
Seb.	111
Seb. 	1
Seb. Jos. Prisca	1
Sebadt	2
Sebadt.	1
Sebadtian	1
Sebald	93
Sebald 	1
Sebald Franz	2
Sebaldt	1
Sebaldus	6
Sebart	1
SebaS	1
Sebasst	1
Sebassti	1
Sebast	1
Sebast.	278
Sebast. 	20
Sebast. Ant.	3
Sebast. Fel.	1
Sebastiam	1
Sebastian	26519
Sebastian 	11
Sebastian  	52
Sebastian   	4
Sebastian Adam	1
Sebastian Alois Joseph	2
Sebastian Andreas	2
Sebastian Anton	4
Sebastian Anton Joseph	1
Sebastian Benedikt	3
Sebastian Bernhard	1
Sebastian Blasius	1
Sebastian Boromäus	1
Sebastian Christoph	1
Sebastian Dominik	1
Sebastian Dominik Andreas	2
Sebastian Felix	1
Sebastian Florentin	1
Sebastian Franz	1
Sebastian Franziskus	1
Sebastian Georg	6
Sebastian Gottfried	1
Sebastian Günther	1
Sebastian Hans	1
Sebastian Ignaz	2
Sebastian Jakob	2
Sebastian Joh. Nep. 	1
Sebastian Johann	8
Sebastian Johann Paul	1
Sebastian Josef	3
Sebastian Joseph	7
Sebastian Julian	1
Sebastian Karl	1
Sebastian Karl Borr. 	1
Sebastian Ludovicus	1
Sebastian Ludwig	3
Sebastian Martin	1
Sebastian Mathias	1
Sebastian Max	4
Sebastian Maximilian	1
Sebastian Nikolaus	1
Sebastian Paul	1
Sebastian Peter	1
Sebastian Philipp	1
Sebastian Rudolf	1
Sebastian Sigismund	1
Sebastian Thaddäus	1
Sebastian Thomas	1
Sebastian u.Andreas	1
Sebastian u.Anna	1
Sebastian u.Barbara	3
Sebastian u.Eva	1
Sebastian u.Georg	1
Sebastian u.Johannes	1
Sebastian u.Maria	1
Sebastian u.Mathias	1
Sebastian Werner	1
Sebastian Wolfgang	1
Sebastiana	9
Sebastiana 	3
Sebastiana Barbara	1
Sebastiane	1
Sebastiane 	1
Sebastiani	2
Sebastianpf	1
Sebastianus	251
Sebastianuß	1
Sebastina	2
Sebastinan	1
Sebastus	1
Sebati	1
Sebatia	1
Sebatianus	1
Sebius	1
Sebold	2
Sebs	5
Sebst	4
Sebstana	1
Sebstian	1
Sebstianus	2
Sebv	1
Sebylla	1
Secundina	1
Sef	1
Sefan	2
Seg.	1
Segab	1
Seifrid	2
Seifried	1
Sekundina	3
Selana	1
Selena Kath.	1
Selina	1
Selina Sabrina	1
Selina Theresa	1
Selip	1
Selma	7
Selma Dorothea	1
Selma Gabriele	1
Selmar	1
Selößing	1
Senerius	1
Senta Helena	1
Seophia	1
Sephia	1
Sephrim	1
Ser.	2
Ser. 	1
Seraf	3
Serafin	140
Seraph	267
Seraph Anton	1
Seraphafa	1
Seraphia	1
Seraphika	1
Seraphin	23
Seraphin Anton Kilian Friedrich	1
Seraphina	10
Seraphine	2
Seraphine Franziska	1
Seraphinus	1
Serav	2
Seravin	2
Sergei	1
Seriux	1
Serphan	2
Serratius	1
Serv	1
Servatius	17
Servatz	2
Servaz	16
Servaz August	1
Serverin	2
Servin	1
Sesana	1
Seurenius	1
Sev.	20
Sev. 	1
Sev. Conrad	1
Sever.	1
Severin	633
Severin 	2
Severin   	1
Severin Fr. Th.	1
Severin Josef M. 	1
Severin Joseph	3
Severin Kajetan	1
Severin Max	1
Severin Peter	1
Severin Tarzisius	1
Severina	2
Severina Josepha	1
Severinus	2
Sewald	2
Sewarion	1
Seyfried	2
Sí	1
Sib. Theres.	2
Sibaytta	1
Sibila	35
Sibile	1
Sibill	2
Sibilla	565
Sibilla Katharina	1
Sibilla Luisa	1
Sibilla Rosa	1
Sibilla Theresia	1
Sibille	17
Sibiylla	1
Sibmund	1
Sibyla	1
Sibylla	257
Sibylla 	1
Sibylle	6
Sibylle Anna	1
Sidania	1
Sidona	1
Sidonia	35
Sidonie	3
Sidonius	1
Sidonya	1
Sidtnia	1
Siefgried	1
Siegbert	4
Siegbert Heinrich	1
Siegbert Rudolf	1
Siegelinde	1
Siegf.	1
Siegfr.	1
Siegfr. 	3
Siegfr.   	2
Siegfr. Herbert	1
Siegfr. Karl	2
Siegfr. P. Edgard	2
Siegfr. Werner	1
Siegfrida	1
Siegfried	400
Siegfried   	18
Siegfried Adolf	1
Siegfried Albert	3
Siegfried Alfons	1
Siegfried Alfred	1
Siegfried Alois	1
Siegfried Anton	3
Siegfried Aug.	1
Siegfried August	1
Siegfried Eduard	1
Siegfried Emil Ernst	1
Siegfried Eugen	1
Siegfried Ferdinand	2
Siegfried Franz	2
Siegfried Franz Alois	1
Siegfried Franz Konrad	2
Siegfried Franz Slois	1
Siegfried Franz Xaver	1
Siegfried Franz.	1
Siegfried Frz.	2
Siegfried Georg	6
Siegfried Gerald	1
Siegfried Helmut	1
Siegfried Horst	2
Siegfried Joh.	1
Siegfried Joh. 	2
Siegfried Johann	7
Siegfried Johann Georg	1
Siegfried Johannes	1
Siegfried Jos.	1
Siegfried Josef	5
Siegfried Joseph	3
Siegfried Joseph Meinhard	1
Siegfried Karl	1
Siegfried Karl Joseph	1
Siegfried Konrad	5
Siegfried Leonh.	1
Siegfried Maria	1
Siegfried Martin	1
Siegfried Max	1
Siegfried Max Georg	1
Siegfried Otto	2
Siegfried Paul	1
Siegfried Richard	1
Siegfried Richard Jakob	2
Siegfried Robert	2
Siegfried Rudolf	1
Siegfried Val.	1
Siegfried Walter	2
Siegfried Wilh.	1
Siegfried Wilhelm	2
Siegfried Wolfgang	1
Siegfrieda	1
Siegfrieg Josef Meinhard	1
Sieghard	2
Sieghart	1
Sieghilde Karoline	1
Siegl.	1
Siegli	1
Sieglinde	55
Sieglinde   	2
Sieglinde Anna Josefa	1
Sieglinde Christine	1
Sieglinde Ernestine Maria	1
Sieglinde Franziska	1
Sieglinde Frzk.	1
Sieglinde Helga	1
Sieglinde Hildegard	1
Sieglinde Johanna	1
Sieglinde Maria	1
Sieglinde Mariann	1
Sieglinde Rosa	1
Sieglinde Stephanie	1
Sieglinde Th.	2
Sieglinde Theres	1
Sieglinde Theresia	1
Siegmar	2
Siegmund	18
Siegmund Frierich	1
Siegmund Josef	1
Siegrid	4
Siegrid 	1
Siegrid Hannelore	2
Siegrid Maria	1
Siegrid Maria Luise	1
Siegrid Ute Hedwig	1
Siegrida Johanna	1
Siegried	2
Siegried Anna	1
Siegried Franz	2
Siegried Hartmut	1
Siegrun	1
Siegtraud Maria	1
Siehe Buchstabe H	1
Siehe Jahrgang 1910	1
Sieszerz	2
Sig.	1
Sigbert	2
Sigelinde	1
Sigelinde Maria	1
Sigesmund	1
Sigfrid Aloy.	1
Sigfried	17
Sigfried Alfons	1
Sigfried Josef	1
Sigfriedus	1
Sigfries August	1
Sigibert	1
Sigis	1
Sigisbert	1
Sigism.	2
Sigismund	83
Sigismund Anton	1
Sigismund Ernst	1
Sigismund Ferdinand	1
Sigismundus	1
Siglinde	15
Siglinde Maria	1
Siglt	1
Sigm.	5
Sigm. 	1
Sigmun	1
Sigmund	310
Sigmund Ferdinand	1
Sigmund Franz X. 	2
Sigmund Gustav Joseph	1
Sigmund Jakob	1
Sigmund Karl	1
Sigmund Kassian	1
Sigmund Lothar	1
Sigmund Ludwig	1
Sigmund Otto Georg	1
Sigmund Robert	1
Sigmund Wolfgang	2
Sigmunda	1
Sigmundt	5
Sigmundus	1
Sigmung Alex.	1
Sigmung Jose.	1
Sigmunt	1
Sigrid	18
Sigrid Christina	1
Sigrid Gabriele	1
Sigrid Helena	1
Sigrid Johanna	1
Sigrid Maria	4
Sigried Eleonore	1
Sigrun	4
Sigrun Emma	2
Siguna	1
Sigurd Simon	1
Sigurt	1
Sigurt Peter	1
Siliene Elisabeth	1
Silke	4
Silke Bettina	1
Silke Erika	1
Silke Katharina	1
Silke Katja	1
Silke Maria	1
Silke Regina	1
Silvan	1
Silvano	1
Silvanus	1
Silverius	13
Silverius Alois	1
Silvest	1
Silvester	175
Silvester Mathias	1
Silvia	23
Silvia Alexandra	1
Silvia Anette	2
Silvia Anna	1
Silvia Cäcilia	1
Silvia Elfriede	2
Silvia Elisabeth	5
Silvia Ennette	1
Silvia Franziska	1
Silvia Gabriele	2
Silvia Heidrun	1
Silvia Helga	1
Silvia Irene	2
Silvia Juliana	2
Silvia Leopoldina	1
Silvia Maria	14
Silvia Marie	2
Silvia Martina	1
Silvia Rebecca	1
Silvia Thekla	1
Silvia Ursula	1
Silvia Wilhelmine	1
Silvie Theresia	1
Silwerius	1
Sily.	1
Silyester	1
Sim	3
Sim.	82
Simachus	1
Simandl	5
Simantl	1
Simbart	1
Simbert	11
Simel	1
Simeon	7
Simeon Theophilus	1
Simet	3
Simeth	5
Simgert	1
Simo Alois	1
simon	1
Simon	26595
Simon 	1
Simon  	1
Simon   	3
Simon Adalbert	1
Simon Adam	1
Simon Alois	1
Simon Ambros	1
Simon Andreas	2
Simon Anton	3
Simon Benedikt	1
Simon Caspar	1
Simon Christ.	2
Simon Christian	1
Simon Ferdinand	1
Simon Florian	1
Simon Franz	1
Simon Friedrich	2
Simon Gallus	1
Simon Georg	3
Simon Gustav	2
Simon Ignatz	2
Simon Ignaz	1
Simon Jakob	4
Simon Johann	6
Simon Johannes	1
Simon Johannes Benedikt	1
Simon Josef	2
Simon Joseph	7
Simon Jud.	1
Simon Juda	1
Simon Judas	8
Simon Judas Thadäus	2
Simon Judas Thaddäus	3
Simon Karl	1
Simon Konrad	3
Simon Leopold	2
Simon Lukas	1
Simon Martin	1
Simon Mathias	2
Simon Max	5
Simon Michael	2
Simon Moritz	1
